state_name,schooldistrict_code,sd_name,n_points,total_children,Overall,Head Start,Pre-K,Family Child Care,Child Care Center,low_sample
Minnesota,2700328,Ortonville Public Schools,25,250,48,100,100,48,76,FALSE
Texas,4838900,San Felipe-Del Rio Consolidated Independent School District,433,4330,48,100,100,100,62.1,FALSE
Texas,4839360,Santa Rosa Independent School District,50,500,48,100,100,100,100,FALSE
Vermont,5000435,Champlain Islands Unified Union School District 66,25,250,48,100,60,100,84,FALSE
Illinois,1724870,Marshall Community Unit School District 2C,48,480,47.9,100,100,100,50,FALSE
Maryland,2400030,Allegany County Public Schools,351,3510,47.9,99.1,86.9,99.1,78.6,FALSE
Michigan,2603540,Atherton Community Schools,96,960,47.9,100,100,100,59.4,FALSE
Michigan,2632370,Sparta Area Schools,94,940,47.9,97.9,100,100,47.9,FALSE
Oklahoma,4003000,Anadarko Public Schools,48,480,47.9,100,100,100,47.9,FALSE
Oklahoma,4014520,Hilldale Public Schools,48,480,47.9,100,100,100,100,FALSE
Pennsylvania,4215750,Montoursville Area School District,73,730,47.9,100,100,100,47.9,FALSE
Tennessee,4704200,Tullahoma City School District,163,1630,47.9,100,100,100,100,FALSE
Arkansas,506210,Fordyce School District,23,230,47.8,100,100,100,100,FALSE
Iowa,1916680,Lewis Central Community School District,92,920,47.8,92.4,89.1,98.9,77.2,FALSE
Michigan,2634440,Unionville-Sebewaing Area School District,23,230,47.8,100,100,95.7,82.6,FALSE
Minnesota,2708220,Chatfield Public Schools,23,230,47.8,100,100,56.5,52.2,FALSE
Minnesota,2711520,Ely Public School District,23,230,47.8,100,100,52.2,52.2,FALSE
Nebraska,3171100,Gothenburg Public Schools,23,230,47.8,100,91.3,60.9,100,FALSE
North Carolina,3704800,Washington County Schools,23,230,47.8,73.9,100,100,65.2,FALSE
Ohio,3905029,Strasburg-Franklin Local School District,46,460,47.8,100,100,100,47.8,FALSE
Oklahoma,4005430,Briggs Public School,23,230,47.8,65.2,87,100,69.6,FALSE
Oklahoma,4030420,Tuttle Public Schools,67,670,47.8,100,76.1,100,68.7,FALSE
Wisconsin,5506690,Hudson School District,209,2090,47.8,100,98.6,100,59.3,FALSE
Wisconsin,5507020,Janesville School District,389,3890,47.8,100,82,100,71.5,FALSE
Wisconsin,5509990,Mount Horeb Area School District,90,900,47.8,100,76.7,100,64.4,FALSE
Connecticut,903330,Plymouth School District,44,440,47.7,100,93.2,100,50,FALSE
Georgia,1303060,Jefferson County School District,107,1070,47.7,100,90.7,100,71,FALSE
Indiana,1803940,Greater Clark County Schools,537,5370,47.7,100,99.1,92,67.2,FALSE
Indiana,1807350,Munster School Town,111,1110,47.7,100,100,100,57.7,FALSE
Minnesota,2708070,Cass Lake-Bena Public Schools,44,440,47.7,63.6,72.7,84.1,100,FALSE
Minnesota,2709440,Rocori Public School District,88,880,47.7,100,89.8,64.8,55.7,FALSE
Mississippi,2800450,Amory School District,65,650,47.7,100,100,100,47.7,FALSE
Missouri,2911990,Fayette R-III School District,44,440,47.7,100,86.4,75,72.7,FALSE
Missouri,2920490,Maryville R-II Schools,65,650,47.7,100,100,100,100,FALSE
Montana,3018540,Missoula High School District,591,5910,47.7,100,100,97.6,56.3,FALSE
New York,3621210,North Syracuse Central School District,323,3230,47.7,100,97.5,100,77.1,FALSE
Pennsylvania,4226040,Western Beaver County School District,44,440,47.7,100,84.1,100,47.7,FALSE
Alabama,100189,Satsuma City School District,21,210,47.6,100,85.7,100,47.6,FALSE
Arkansas,509270,Mammoth Spring Schools,21,210,47.6,100,85.7,100,47.6,FALSE
Colorado,805610,Meeker School District RE1,42,420,47.6,100,100,100,100,FALSE
Iowa,1900022,Union Community School District,42,420,47.6,100,71.4,81,64.3,FALSE
Michigan,2607590,Cadillac Area Public Schools,126,1260,47.6,100,100,95.2,51.6,FALSE
Michigan,2610110,Clio Area School District,126,1260,47.6,100,100,100,49.2,FALSE
Nebraska,3102820,Boone Central Schools,21,210,47.6,100,61.9,47.6,61.9,FALSE
Nevada,3200390,Carson City School District,351,3510,47.6,100,100,100,65.2,FALSE
Oregon,4108830,North Clackamas School District 12,851,8510,47.6,100,100,100,73.3,FALSE
South Carolina,4502010,Dorchester School District 2,1058,10580,47.6,100,98.3,100,52.1,FALSE
South Dakota,4624390,Flandreau School District 50-3,21,210,47.6,100,100,47.6,100,FALSE
Texas,4845120,West Oso Independent School District,84,840,47.6,100,100,100,97.6,FALSE
Texas,4845720,Whitney Independent School District,21,210,47.6,100,57.1,95.2,52.4,FALSE
Vermont,5004140,Georgia School District,21,210,47.6,100,66.7,81,95.2,FALSE
Wisconsin,5515990,Wauwatosa School District,328,3280,47.6,100,100,100,83.2,FALSE
Illinois,1717340,Grant Community High School District 124,244,2440,47.5,100,95.5,100,62.7,FALSE
Michigan,2602640,Alma Public Schools,80,800,47.5,100,100,85,100,FALSE
Minnesota,2723490,New Ulm Public School District,118,1180,47.5,100,100,53.4,57.6,FALSE
Minnesota,2791445,Lake Crystal-Wellcome Memorial,40,400,47.5,100,100,50,52.5,FALSE
Ohio,3900094,Monroe Local School District,120,1200,47.5,100,100,100,50.8,FALSE
Pennsylvania,4206150,Clearfield Area School District,122,1220,47.5,97.5,100,100,74.6,FALSE
Texas,4807950,Alpine Independent School District,40,400,47.5,100,52.5,100,50,FALSE
Texas,4827540,Linden-Kildare Consolidated Independent School District,40,400,47.5,100,47.5,100,47.5,FALSE
West Virginia,5400840,Mercer County School District,343,3430,47.5,98.3,76.7,68.8,95,FALSE
Georgia,1302010,Elbert County School District,156,1560,47.4,100,100,100,80.1,FALSE
Iowa,1903450,North Butler Community School District,19,190,47.4,100,94.7,52.6,100,FALSE
Louisiana,2201740,Terrebonne Parish School District,840,8400,47.4,99.5,97.6,100,69.2,FALSE
Michigan,2620730,Lake Orion Community Schools,251,2510,47.4,100,100,100,49.4,FALSE
Missouri,2923700,Pattonville R-III School District,291,2910,47.4,100,100,100,59.1,FALSE
New Hampshire,3302490,Conway School District,38,380,47.4,100,100,100,47.4,FALSE
New Hampshire,3303960,Inter-Lakes School District,19,190,47.4,100,68.4,73.7,47.4,FALSE
New Hampshire,3307230,Winnacunnet Cooperative School District,97,970,47.4,100,88.7,100,61.9,FALSE
New York,3603990,Batavia City School District,78,780,47.4,100,100,100,98.7,FALSE
North Dakota,3805460,Dunseith Public School District 1,19,190,47.4,63.2,68.4,73.7,63.2,FALSE
Ohio,3904537,Georgetown Exempted Village School District,19,190,47.4,73.7,84.2,100,47.4,FALSE
Ohio,3904804,Southwest Licking Local School District,266,2660,47.4,100,100,100,56.8,FALSE
Texas,4810950,Bovina Independent School District,19,190,47.4,100,100,100,100,FALSE
Texas,4813320,Center Independent School District,97,970,47.4,100,78.4,100,81.4,FALSE
Texas,4839270,Santa Fe Independent School District,152,1520,47.4,100,94.1,100,47.4,FALSE
California,622410,Lompoc Unified School District,463,4630,47.3,100,100,100,94.4,FALSE
Illinois,1719080,Township High School District 113,406,4060,47.3,100,100,100,58.6,FALSE
Iowa,1920340,New Hampton Community School District,55,550,47.3,100,98.2,96.4,100,FALSE
California,636600,Shasta Union High School District,689,6890,47.2,100,100,96.5,72.3,FALSE
Connecticut,.,.,142,1420,47.2,100,98.6,100,61.3,FALSE
Louisiana,2200570,East Carroll Parish School District,36,360,47.2,100,100,100,100,FALSE
Massachusetts,2503360,Carver School District,53,530,47.2,90.6,79.2,100,62.3,FALSE
Massachusetts,2508160,Mount Greylock School District,36,360,47.2,100,97.2,94.4,52.8,FALSE
Missouri,2931650,Wentzville R-IV School District,697,6970,47.2,100,97.6,100,48.1,FALSE
New York,3602430,Akron Central School District,53,530,47.2,100,100,96.2,64.2,FALSE
New York,3622890,Phelps-Clifton Springs Central School District,72,720,47.2,100,100,98.6,66.7,FALSE
North Dakota,3800405,Williston Basin Public School District 7,398,3980,47.2,100,100,100,50,FALSE
Texas,4809300,Ballinger Independent School District,36,360,47.2,100,100,97.2,100,FALSE
Texas,4823790,Hudson Independent School District,108,1080,47.2,100,99.1,100,49.1,FALSE
California,620070,Konocti Unified School District,138,1380,47.1,100,100,100,100,FALSE
Maryland,2400210,Carroll County Public Schools,1124,11240,47.1,100,98.7,99.5,55.3,FALSE
Massachusetts,2508790,North Middlesex School District,155,1550,47.1,100,92.9,98.1,61.9,FALSE
Michigan,2635940,Western School District,70,700,47.1,100,100,100,47.1,FALSE
New Jersey,3409120,Pennsville Township School District,68,680,47.1,100,91.2,100,100,FALSE
New Jersey,3410740,Morris Hills Regional School District,367,3670,47.1,100,100,100,55,FALSE
New York,3620010,Mount Morris Central School District,34,340,47.1,100,100,100,100,FALSE
New York,3625800,Saugerties Central School District,85,850,47.1,100,100,89.4,62.4,FALSE
New York,3627060,Smithtown Central School District,308,3080,47.1,100,100,100,58.8,FALSE
Ohio,3904532,Columbiana Exempted Village School District,34,340,47.1,100,94.1,100,50,FALSE
South Carolina,4502490,Horry County School District,1880,18800,47.1,99.7,93.4,100,52,FALSE
Texas,4827720,Little Elm Independent School District,454,4540,47.1,100,96,100,50,FALSE
Utah,4900750,Park City School District,119,1190,47.1,100,89.9,100,47.1,FALSE
Illinois,1722110,LaSalle-Peru Township High School District 120,166,1660,47,98.8,90.4,100,94.6,FALSE
Minnesota,2700123,Howard Lake-Waverly-Winsted,66,660,47,100,63.6,53,93.9,FALSE
Nebraska,3172810,Lexington Public Schools,132,1320,47,100,67.4,100,100,FALSE
Ohio,3904688,Liberty Union-Thurston Local School District,66,660,47,100,100,100,47,FALSE
California,621000,Las Virgenes Unified School District,288,2880,46.9,100,100,100,47.6,FALSE
Illinois,1712700,Dunlap Community Unit School District 323,271,2710,46.9,100,100,100,47.6,FALSE
Mississippi,2800900,Canton Public School District,213,2130,46.9,96.2,100,100,53.1,FALSE
New York,3627300,South Huntington Union Free School District,209,2090,46.9,100,100,100,89,FALSE
Ohio,3904834,Poland Local School District,162,1620,46.9,100,100,100,64.2,FALSE
Ohio,3905044,Little Miami Local School District,226,2260,46.9,100,96,100,51.8,FALSE
Pennsylvania,4216440,Neshannock Township School District,64,640,46.9,100,100,100,46.9,FALSE
Alabama,100012,Boaz City School District,94,940,46.8,100,100,100,100,FALSE
California,634620,San Juan Unified School District,2421,24210,46.8,100,100,100,92.9,FALSE
Iowa,1930990,West Liberty Community School District,47,470,46.8,100,53.2,87.2,100,FALSE
Minnesota,2700287,Plainview-Elgin-Millville,77,770,46.8,96.1,100,57.1,100,FALSE
Montana,3013260,Hamilton K-12 Schools,47,470,46.8,85.1,100,100,46.8,FALSE
Nebraska,3103990,Bennington Public Schools,158,1580,46.8,100,100,100,59.5,FALSE
New Jersey,3413650,Randolph Township School District,188,1880,46.8,100,100,100,53.7,FALSE
New Mexico,3500600,Cobre Consolidated Schools,47,470,46.8,100,100,95.7,100,FALSE
North Carolina,3704720,Wake County Schools,8038,80380,46.8,99.9,100,100,51.1,FALSE
Oklahoma,4012150,Frederick Public Schools,47,470,46.8,100,61.7,100,100,FALSE
Pennsylvania,4217010,North Allegheny School District,374,3740,46.8,100,100,100,46.8,FALSE
Texas,4813860,Childress Independent School District,47,470,46.8,100,100,100,100,FALSE
Washington,5300420,Bellingham School District,506,5060,46.8,100,100,100,54.9,FALSE
Arkansas,512060,Russellville Schools,261,2610,46.7,100,100,100,55.2,FALSE
Indiana,1806390,Marion Community Schools,257,2570,46.7,100,100,100,98.8,FALSE
Maine,2314822,Regional School Unit 71,60,600,46.7,98.3,88.3,88.3,65,FALSE
Minnesota,2728200,Pequot Lakes Public Schools,60,600,46.7,100,98.3,83.3,60,FALSE
Minnesota,2791451,Janesville-Waldorf-Pemberton,30,300,46.7,100,100,50,93.3,FALSE
Missouri,2906030,Brunswick R-II School District,15,150,46.7,100,100,100,100,FALSE
Nebraska,3172570,Kimball Public Schools,15,150,46.7,100,80,53.3,100,FALSE
Ohio,3904938,Ottoville Local School District,15,150,46.7,100,100,100,53.3,FALSE
Pennsylvania,4215170,Mid Valley School District,60,600,46.7,100,100,100,46.7,FALSE
Texas,4827690,Little Cypress-Mauriceville Consolidated Independent School District,135,1350,46.7,94.1,80,100,75.6,FALSE
Texas,4831170,Monahans-Wickett-Pyote Independent School District,92,920,46.7,100,100,100,100,FALSE
Vermont,5005160,Lincoln Town School District,15,150,46.7,100,46.7,100,100,FALSE
Wisconsin,5504290,Elkhorn Area School District,90,900,46.7,100,56.7,100,52.2,FALSE
Arizona,402690,Dysart Unified District,1469,14690,46.6,100,100,100,67.3,FALSE
Georgia,1301860,Douglas County School District,1041,10410,46.6,100,98.4,100,49.7,FALSE
Indiana,1808970,Plainfield Community School Corporation,208,2080,46.6,100,100,100,67.3,FALSE
Kentucky,2100900,Campbell County School District,337,3370,46.6,100,96.1,100,49.9,FALSE
Michigan,2633870,Traverse City Area Public Schools,474,4740,46.6,100,100,97.7,56.3,FALSE
New York,3605310,Brewster Central School District,148,1480,46.6,94.6,100,100,50,FALSE
New York,3608400,Corning City School District,206,2060,46.6,100,100,93.7,52.9,FALSE
New York,3615390,West Irondequoit Central School District,103,1030,46.6,100,100,100,100,FALSE
New York,3615450,Irvington Union Free School District,88,880,46.6,100,100,100,47.7,FALSE
Alabama,101410,Eufaula City School District,101,1010,46.5,100,91.1,100,46.5,FALSE
Connecticut,901740,Griswold School District,43,430,46.5,100,51.2,100,93,FALSE
Connecticut,903750,Regional High School District 08,101,1010,46.5,100,83.2,100,64.4,FALSE
Indiana,1807290,Mount Vernon Metropolitan School District,101,1010,46.5,100,100,100,51.5,FALSE
Indiana,1810870,Southwest Dubois County School Corporation,71,710,46.5,100,100,100,46.5,FALSE
Michigan,2627660,Paw Paw Public School District,99,990,46.5,100,100,97,50.5,FALSE
Missouri,2921840,Nevada R-V School District,99,990,46.5,89.9,100,100,49.5,FALSE
New York,3603720,Babylon Union Free School District,86,860,46.5,100,100,100,100,FALSE
New York,3611740,Gananda Central School District,43,430,46.5,100,72.1,100,69.8,FALSE
New York,3630270,Waverly Central School District,43,430,46.5,100,53.5,100,46.5,FALSE
Ohio,3904686,Bloom-Carroll Local School District,86,860,46.5,100,100,100,47.7,FALSE
Ohio,3904894,Genoa Area Local School District,43,430,46.5,100,97.7,100,76.7,FALSE
Pennsylvania,4223220,Tamaqua Area School District,114,1140,46.5,100,100,98.2,96.5,FALSE
New Mexico,3502640,Tucumcari Public Schools,28,280,46.4,46.4,53.6,100,100,FALSE
New York,3607590,Clarence Central School District,153,1530,46.4,100,100,99.3,47.1,FALSE
New York,3619710,Montauk Union Free School District,28,280,46.4,100,85.7,100,60.7,FALSE
Oklahoma,4023800,Perkins-Tryon Public Schools,56,560,46.4,92.9,62.5,100,62.5,FALSE
Arizona,406250,Peoria Unified School District,1716,17160,46.3,100,100,100,54.7,FALSE
Florida,1200810,Hernando County School District,1051,10510,46.3,99,97.3,100,57.3,FALSE
Kansas,2012840,Wellington Unified School District 353,67,670,46.3,100,100,100,100,FALSE
Minnesota,2711010,Dover-Eyota Public School District,41,410,46.3,100,100,56.1,53.7,FALSE
Mississippi,2800630,Biloxi Public School District,287,2870,46.3,87.5,100,100,47.7,FALSE
Mississippi,2801410,East Tallahatchie School District,41,410,46.3,65.9,100,100,48.8,FALSE
Ohio,3904623,Greenon Local School District,54,540,46.3,100,98.1,100,57.4,FALSE
Ohio,3910012,Mount Vernon City School District,147,1470,46.3,98,100,100,53.7,FALSE
Pennsylvania,4213290,Homer-Center School District,41,410,46.3,46.3,100,100,100,FALSE
Wisconsin,5504890,Northern Ozaukee School District,41,410,46.3,100,87.8,100,56.1,FALSE
Arizona,406730,Prescott Unified District,208,2080,46.2,100,100,100,46.2,FALSE
California,640300,Ukiah Unified School District,290,2900,46.2,100,100,100,87.9,FALSE
Colorado,802610,Brush School District RE-2J,78,780,46.2,100,48.7,100,100,FALSE
Florida,1200930,Indian River County School District,729,7290,46.2,99.7,100,100,57.2,FALSE
Georgia,1301200,Clay County School District,13,130,46.2,100,84.6,100,69.2,FALSE
Idaho,1601260,Gooding Joint School District 231,39,390,46.2,100,100,100,64.1,FALSE
Illinois,1712760,Du Quoin Community Unit School District 300,39,390,46.2,100,53.8,100,92.3,FALSE
Illinois,1718060,Hamilton Community Consolidated School District 328,26,260,46.2,100,61.5,100,57.7,FALSE
Massachusetts,2503390,Central Berkshire School District,80,800,46.2,100,88.8,68.8,72.5,FALSE
Minnesota,2711880,Fergus Falls Public School District,143,1430,46.2,100,100,51,82.5,FALSE
Minnesota,2733210,Sleepy Eye Public School District,39,390,46.2,100,100,46.2,100,FALSE
Mississippi,2801320,DeSoto County School District,1268,12680,46.2,98.6,99.9,100,50.3,FALSE
Missouri,2904950,Bernie R-XIII School District,26,260,46.2,100,100,100,100,FALSE
Nebraska,3100076,Scribner-Snyder Community Schools,13,130,46.2,100,100,100,46.2,FALSE
New York,3619950,Bedford Central School District,251,2510,46.2,100,100,100,65.3,FALSE
North Dakota,3800018,Cavalier Public School District 6,13,130,46.2,100,61.5,46.2,46.2,FALSE
Oklahoma,4016380,Ketchum Public Schools,13,130,46.2,100,46.2,84.6,46.2,FALSE
Oregon,4102800,Centennial School District 28J,379,3790,46.2,100,100,100,97.1,FALSE
Texas,4837410,Robinson Independent School District,106,1060,46.2,100,100,100,64.2,FALSE
Massachusetts,2505070,Freetown-Lakeville School District,115,1150,46.1,100,95.7,98.3,55.7,FALSE
Michigan,2620070,Kearsley Community Schools,89,890,46.1,100,100,100,49.4,FALSE
Missouri,2912030,Festus R-VI School District,165,1650,46.1,100,100,100,50.3,FALSE
South Dakota,4607950,Brandon Valley School District 49-2,217,2170,46.1,100,100,99.5,53.9,FALSE
Colorado,804350,Mesa County Valley School District 51,991,9910,46,100,99.8,100,83.5,FALSE
Georgia,1302820,Henry County School District,1611,16110,46,100,100,100,50.3,FALSE
Pennsylvania,4204020,Bradford Area School District,87,870,46,100,80.5,100,49.4,FALSE
Virginia,5103330,Roanoke County Public Schools,589,5890,46,100,99.2,100,53.3,FALSE
Wisconsin,5500540,Ashwaubenon School District,87,870,46,100,95.4,100,85.1,FALSE
Arizona,405070,Mingus Union High School District,181,1810,45.9,98.9,100,100,50.3,FALSE
Georgia,1300900,Cartersville City School District,159,1590,45.9,100,96.2,100,62.9,FALSE
Indiana,1804080,Greensburg Community Schools,85,850,45.9,100,82.4,100,98.8,FALSE
New Jersey,3410470,Monroe Township School District,255,2550,45.9,100,99.2,100,66.3,FALSE
New York,3630120,Watertown City School District,209,2090,45.9,100,100,100,82.3,FALSE
Pennsylvania,4219920,Radnor Township School District,181,1810,45.9,100,100,100,45.9,FALSE
Texas,4843890,Van Alstyne Independent School District,37,370,45.9,100,81.1,94.6,45.9,FALSE
Massachusetts,2503030,Bridgewater-Raynham School District,236,2360,45.8,100,89.4,100,63.1,FALSE
Michigan,2603870,Bangor Public Schools,48,480,45.8,100,100,100,45.8,FALSE
Missouri,2905310,Blue Springs R-IV School District,602,6020,45.8,100,100,100,56.5,FALSE
Nebraska,3100006,West Point Public Schools,48,480,45.8,100,56.2,100,60.4,FALSE
New York,3621000,North Colonie Central School District,227,2270,45.8,100,100,100,57.3,FALSE
Oklahoma,4028710,Stilwell Public Schools,59,590,45.8,61,55.9,100,54.2,FALSE
Pennsylvania,4218570,Pen Argyl Area School District,72,720,45.8,100,100,100,45.8,FALSE
Texas,4824530,Jacksboro Independent School District,48,480,45.8,100,91.7,100,62.5,FALSE
Texas,4841910,Sunray Collegiate Independent School District,24,240,45.8,100,83.3,100,83.3,FALSE
Alabama,101890,Jasper City School District,81,810,45.7,84,100,100,56.8,FALSE
Florida,1201680,Sarasota County School District,1717,17170,45.7,100,99.2,100,50,FALSE
Illinois,1724750,Maroa-Forsyth Community Unit School District 2,35,350,45.7,100,74.3,100,54.3,FALSE
Iowa,1900021,Okoboji Community School District,35,350,45.7,97.1,80,100,45.7,FALSE
Iowa,1906810,Central DeWitt Community School District,35,350,45.7,100,94.3,100,45.7,FALSE
Iowa,1913660,Hartley-Melvin-Sanborn Community School District,35,350,45.7,100,80,100,62.9,FALSE
Iowa,1926580,Solon Community School District,35,350,45.7,100,60,91.4,51.4,FALSE
Missouri,2907470,Caruthersville 18 School District,35,350,45.7,51.4,100,100,100,FALSE
Missouri,2911220,East Prairie R-II School District,46,460,45.7,100,100,100,100,FALSE
New Jersey,3406000,Gloucester City School District,138,1380,45.7,100,100,100,100,FALSE
Oklahoma,4026310,Roland Public Schools,35,350,45.7,100,97.1,100,100,FALSE
Texas,4820220,Gainesville Independent School District,151,1510,45.7,100,100,100,45.7,FALSE
Washington,5300690,Brewster School District,35,350,45.7,100,100,100,48.6,FALSE
Illinois,1706960,Bradley-Bourbonnais Consolidated High School District 307,228,2280,45.6,100,87.3,100,99.1,FALSE
Missouri,2923430,Ozark R-VI School District,239,2390,45.6,100,100,100,49.8,FALSE
Virginia,5101830,Hanover County Public Schools,666,6660,45.6,100,99.8,100,46.5,FALSE
West Virginia,5400600,Kanawha County School District,1051,10510,45.6,99.1,93.8,82.2,73,FALSE
Georgia,1301140,Chickamauga City School District,11,110,45.5,100,100,100,45.5,FALSE
Kansas,2010950,Quinter Public Schools Unified School District 293,11,110,45.5,100,45.5,100,54.5,FALSE
Massachusetts,2500541,Somerset-Berkley School District,132,1320,45.5,100,96.2,99.2,61.4,FALSE
Massachusetts,2513080,Winchendon School District,55,550,45.5,100,65.5,85.5,100,FALSE
Minnesota,2705460,Big Lake Public School District,121,1210,45.5,100,100,58.7,93.4,FALSE
Missouri,2911910,Farmington R-VII School District,145,1450,45.5,100,100,99.3,46.2,FALSE
New York,3612840,Greenport Union Free School District,11,110,45.5,100,45.5,100,100,FALSE
Ohio,3905064,North Central Local School District,22,220,45.5,100,86.4,100,63.6,FALSE
Pennsylvania,4204920,Canton Area School District,44,440,45.5,100,100,100,79.5,FALSE
Pennsylvania,4225830,West Shore School District,400,4000,45.5,100,100,100,46,FALSE
Vermont,5000437,Oxbow Unified Union School District 91,22,220,45.5,95.5,72.7,90.9,68.2,FALSE
Washington,5302550,Entiat School District,11,110,45.5,100,45.5,100,100,FALSE
Wyoming,5602870,Fremont County School District 1,77,770,45.5,100,100,92.2,46.8,FALSE
California,608370,Chico Unified School District,647,6470,45.4,100,100,100,61.8,FALSE
Minnesota,2715030,Inver Grove Heights Schools,141,1410,45.4,100,100,100,84.4,FALSE
California,631320,Pomona Unified School District,1158,11580,45.3,100,100,100,89.6,FALSE
Colorado,806900,Adams 12 Five Star Schools,1733,17330,45.3,100,100,100,73,FALSE
Connecticut,903660,Regional High School District 05,192,1920,45.3,100,99.5,100,51.6,FALSE
Iowa,1904200,Ballard Community School District,64,640,45.3,100,93.8,93.8,64.1,FALSE
Minnesota,2712420,Fridley Public School District,137,1370,45.3,100,100,100,100,FALSE
New Jersey,3402220,Brick Township School District,342,3420,45.3,100,100,100,57.3,FALSE
Texas,4838460,Sabine Independent School District,53,530,45.3,100,90.6,100,47.2,FALSE
Wisconsin,5500720,Baldwin-Woodville Area School District,75,750,45.3,100,98.7,98.7,65.3,FALSE
Wisconsin,5511190,Oshkosh Area School District,486,4860,45.3,100,87.2,100,74.3,FALSE
Arkansas,511850,Pulaski County Special School District,885,8850,45.2,99.9,97.7,100,46.9,FALSE
California,641580,Washington Unified School District,347,3470,45.2,100,100,81.6,89.9,FALSE
Iowa,1911790,Forest City Community School District,42,420,45.2,100,100,100,45.2,FALSE
Massachusetts,.,.,155,1550,45.2,100,98.7,100,63.9,FALSE
Massachusetts,2502530,Berkshire Hills School District,42,420,45.2,100,61.9,97.6,57.1,FALSE
New Jersey,3401770,Black Horse Pike Regional School District,642,6420,45.2,100,100,100,57.5,FALSE
New Jersey,3413000,Pinelands Regional School District,93,930,45.2,74.2,59.1,100,100,FALSE
New York,3613350,Hamburg Central School District,104,1040,45.2,100,85.6,100,53.8,FALSE
North Carolina,3702970,Charlotte-Mecklenburg Schools,8841,88410,45.2,100,100,100,59.4,FALSE
Pennsylvania,4217670,Northern Lehigh School District,73,730,45.2,100,100,100,46.6,FALSE
Texas,4818810,Everman Independent School District,270,2700,45.2,100,79.6,100,96.7,FALSE
Texas,4833690,Onalaska Independent School District,31,310,45.2,100,74.2,100,45.2,FALSE
Wisconsin,5511610,Peshtigo School District,42,420,45.2,100,52.4,100,45.2,FALSE
Idaho,1600060,American Falls Joint School District 381,71,710,45.1,100,100,100,78.9,FALSE
Louisiana,2201290,Rapides Parish School District,1020,10200,45.1,97.4,95.9,100,54.4,FALSE
Minnesota,2733870,St. Peter Public School District,91,910,45.1,100,100,59.3,87.9,FALSE
New Jersey,3414490,Saddle Brook Township School District,91,910,45.1,100,100,100,78,FALSE
New Jersey,3434001,Joint Base McGuire-Dix-Lakehurst,144,1440,45.1,100,47.9,100,100,FALSE
Ohio,3905053,Chippewa Local School District,71,710,45.1,100,100,100,45.1,FALSE
Texas,4815510,Crandall Independent School District,193,1930,45.1,97.4,94.8,97.4,58,FALSE
Texas,4830930,Mineola Independent School District,51,510,45.1,100,88.2,100,45.1,FALSE
Wisconsin,5500390,Appleton Area School District,698,6980,45.1,100,89.5,100,92.3,FALSE
Florida,1201770,St. Lucie County School District,2024,20240,45,96.9,99.6,100,50,FALSE
Illinois,1718990,Highland Community Unit School District 5,100,1000,45,100,95,98,51,FALSE
Maryland,2400720,Worcester County Public Schools,229,2290,45,99.6,79.9,96.9,70.3,FALSE
Missouri,2912510,Franklin County R-II School District,20,200,45,100,100,100,45,FALSE
Nebraska,3104920,Central City Public Schools,40,400,45,100,87.5,100,47.5,FALSE
New Hampshire,3305520,Oyster River Cooperative School District,80,800,45,100,100,100,45,FALSE
Texas,4832400,New Caney Independent School District,686,6860,45,100,95,100,69.5,FALSE
Connecticut,904050,Shelton School District,274,2740,44.9,100,100,100,50.7,FALSE
Illinois,1713230,East Peoria Community High School District 309,156,1560,44.9,94.9,94.2,100,71.2,FALSE
Illinois,1720280,Jacksonville School District 117,167,1670,44.9,100,86.8,98.2,46.7,FALSE
Missouri,2927060,St. Joseph School District,530,5300,44.9,100,97.7,100,75.5,FALSE
New York,3610890,Fairport Central School District,236,2360,44.9,100,100,100,67.4,FALSE
Virginia,5102640,Newport News City Public Schools,1569,15690,44.9,100,99.9,100,58.4,FALSE
California,600036,Natomas Unified School District,661,6610,44.8,100,100,97.9,82.9,FALSE
Illinois,1716050,Galena Unit School District 120,29,290,44.8,100,55.2,100,100,FALSE
Maine,2311160,School Administrative District 29,29,290,44.8,89.7,89.7,100,58.6,FALSE
Michigan,2630090,Romeo Community Schools,221,2210,44.8,100,100,100,45.7,FALSE
Missouri,2931500,Webb City R-VII School District,183,1830,44.8,100,97.8,100,90.2,FALSE
New York,3611880,Gates-Chili Central School District,232,2320,44.8,100,100,100,71.1,FALSE
New York,3612270,Gloversville City School District,96,960,44.8,100,100,100,99,FALSE
Oklahoma,4005460,Bristow Public Schools,58,580,44.8,100,65.5,100,63.8,FALSE
Pennsylvania,4203690,Blacklick Valley School District,29,290,44.8,100,100,89.7,100,FALSE
Vermont,5000417,Taconic and Green Regional School District,67,670,44.8,100,65.7,98.5,49.3,FALSE
Indiana,1805700,Lawrenceburg Community School Corporation,76,760,44.7,100,81.6,100,48.7,FALSE
Iowa,1914730,Iowa Falls Community School District,38,380,44.7,100,60.5,81.6,44.7,FALSE
Michigan,2608580,Center Line Public Schools,141,1410,44.7,100,100,100,61,FALSE
Michigan,2621570,Lincoln Consolidated School District,235,2350,44.7,100,100,100,49.8,FALSE
Missouri,2907460,Carthage R-IX School District,206,2060,44.7,100,99.5,100,88.3,FALSE
Texas,4837440,Robstown Independent School District,85,850,44.7,100,69.4,100,97.6,FALSE
Kansas,2003180,Abilene Unified School District 435,56,560,44.6,100,100,100,100,FALSE
Kansas,2009390,McPherson Unified School District 418,92,920,44.6,100,100,100,100,FALSE
